salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
concejo>asamblea,2015,2019,RUBEN DARIO GIRALDO SEPULVEDA,RUBEN DARIO GIRALDO SEPULVEDA,09,09-001,09-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,2885,12230,4.2392,12230,6066,0.496,,,
concejo>asamblea,2015,2019,RODRIGO ALBERTO CASTRILLON,RODRIGO ALBERTO CASTRILLON,26,26-001,26-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,2804,7356,2.6234,7356,4568,0.621,,,
concejo>asamblea,2015,2019,SAULO OLAYA FAJARDO,SAULO OLAYA FAJARDO,31,31-001,31-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,2729,5609,2.0553,5609,3045,0.5429,,,
concejo>asamblea,2015,2019,JORGE ALONSO CORREA BETANCUR,JORGE ALONSO CORREA BETANCUR,01,01-121,01-121,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,2609,26934,10.3235,26934,5226,0.194,,,
concejo>asamblea,2015,2019,JUAN CAMILO CALLEJAS TAMAYO,JUAN CAMILO CALLEJAS TAMAYO,01,01-049,01-049,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,2561,27870,10.8825,27870,7627,0.2737,,,
concejo>asamblea,2015,2019,CARLOS ANDRES CASTRO LEON,CARLOS ANDRES CASTRO LEON,29,29-001,29-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,2549,6808,2.6709,6808,3291,0.4834,,,
concejo>asamblea,2015,2019,MARCO ALIRIO CARRASQUILLA RIVERA,MARCO ALIRIO CARRASQUILLA RIVERA,19,19-001,19-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,2286,3788,1.657,3788,2355,0.6217,,,
concejo>asamblea,2015,2019,JOSE FELIX GARCIA TURBAY,JOSE FELIX GARCIA TURBAY,05,05-001,05-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,2163,34072,15.7522,34072,7220,0.2119,,,
concejo>asamblea,2015,2019,ELIZABETH SABINA MOLINA CAMPO,ELIZABETH SABINA MOLINA CAMPO,21,21-001,21-001,OTRA SANTA MARTA ES POSIBLE,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,2162,18832,8.7105,18832,8690,0.4614,,,
concejo>asamblea,2015,2019,EMEL DARIO HARNACHE BUSTAMANTE,EMEL DARIO HARNACHE BUSTAMANTE,27,27-019,27-019,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,2151,16390,7.6197,16390,7737,0.4721,,,
concejo>asamblea,2015,2019,JUAN CAMILO CHAVEZ NINO,JUAN CAMILO CHAVEZ NINO,52,52-001,52-001,PARTIDO DE LA U,PARTIDO ALIANZA VERDE,false,2129,19108,8.9751,19108,15352,0.8034,,,
concejo>asamblea,2015,2019,SANDRA MILENA NIETO ALGARIN,SANDRA MILENA NIETO ALGARIN,13,13-010,13-010,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,2091,11791,5.6389,11791,1363,0.1156,,,
concejo>asamblea,2015,2019,MIGUEL FELIPE ARAGON GONZALEZ,MIGUEL FELIPE ARAGON GONZALEZ,48,48-010,48-010,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,1972,19479,9.8778,19479,12448,0.639,,,
concejo>asamblea,2015,2019,FABIAN ENRIQUE LORA MENDEZ,FABIAN ENRIQUE LORA MENDEZ,13,13-001,13-001,PARTIDO LIBERAL COLOMBIANO,CORDOBA TIENE FUTURO,false,1926,34628,17.9792,34628,15675,0.4527,,,
concejo>asamblea,2015,2019,JUAN CARLOS PALACIO FERNANDEZ,JUAN CARLOS PALACIO FERNANDEZ,01,01-121,01-121,RENOVACIÓN,PARTIDO LIBERAL COLOMBIANO,false,1862,41773,22.4345,41773,12949,0.31,,,
concejo>asamblea,2015,2019,JOSE ARLES RIVERA CANO,JOSE ARLES RIVERA CANO,24,24-025,24-025,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1853,3399,1.8343,3399,1956,0.5755,,,
concejo>asamblea,2015,2019,ISABELLA MARIA NAVARRO PETRO,ISABELLA MARIA NAVARRO PETRO,13,13-001,13-001,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,1794,4018,2.2397,4018,1108,0.2758,,,
concejo>asamblea,2015,2019,MARCO EMILIO HINCAPIE RAMIREZ,MARCO EMILIO HINCAPIE RAMIREZ,29,29-001,29-001,PARTIDO ALIANZA VERDE,DECENTES TOLIMA,false,1722,6361,3.694,6361,4472,0.703,,,
concejo>asamblea,2015,2019,MIGUEL GIOVANNI BELTRAN KNORR,MIGUEL GIOVANNI BELTRAN KNORR,52,52-001,52-001,PARTIDO OPCIÓN CIUDADANA,PARTIDO CAMBIO RADICAL,false,1715,7987,4.6571,7987,4657,0.5831,,,
concejo>asamblea,2015,2019,VICTOR HUGO GRACIA CONTRERAS,VICTOR HUGO GRACIA CONTRERAS,29,29-001,29-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1679,4924,2.9327,4924,2085,0.4234,,,
concejo>asamblea,2015,2019,JOSE GREGORIO ORJUELA PEREZ,JOSE GREGORIO ORJUELA PEREZ,01,01-214,01-214,PARTIDO OPCIÓN CIUDADANA,PARTIDO CENTRO DEMOCRATICO,false,1658,22649,13.6604,22649,8270,0.3651,,,
concejo>asamblea,2015,2019,RICARDO ANDRES ESLAVA NINO,RICARDO ANDRES ESLAVA NINO,27,27-001,27-001,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,UNIDAD ALTERNATIVA,false,1657,2481,1.4973,2481,777,0.3132,,,
concejo>asamblea,2015,2019,GERMAN EDUARDO LONDONO LOPEZ,GERMAN EDUARDO LONDONO LOPEZ,24,24-025,24-025,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,1575,7205,4.5746,7205,4856,0.674,,,
concejo>asamblea,2015,2019,FABIAN MAURICIO ROJAS GARCIA,FABIAN MAURICIO ROJAS GARCIA,15,15-340,15-340,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,1465,21150,14.4369,21150,12469,0.5896,,,
concejo>asamblea,2015,2019,ALONSO RENDON CASTRILLON,ALONSO RENDON CASTRILLON,01,01-214,01-214,UNIDOS POR RIONEGRO,COALICION CAMBIO RADICAL  - MIRA,false,1460,6520,4.4658,6520,3224,0.4945,,,
concejo>asamblea,2015,2019,JORGE ENRIQUE CASALINS TELLO,JORGE ENRIQUE CASALINS TELLO,31,31-001,31-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,1452,3446,2.3733,3446,1541,0.4472,,,
concejo>asamblea,2015,2019,MAXJONNY ALEXANDER BARRIOS BETANCOURT,MAXJONNY ALEXANDER BARRIOS BETANCOURT,29,29-046,29-046,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1448,11144,7.6961,11144,5861,0.5259,,,
concejo>asamblea,2015,2019,CARLOS EDUARDO HURTADO VELA,CARLOS EDUARDO HURTADO VELA,31,31-019,31-019,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,1429,21672,15.1659,21672,3979,0.1836,,,
concejo>asamblea,2015,2019,FRANKY DARIO ALMARIO BRAVO,FRANKY DARIO ALMARIO BRAVO,11,11-001,11-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,1420,10553,7.4317,10553,3538,0.3353,,,
concejo>asamblea,2015,2019,HECTOR MARINO NARVAEZ HENAO,HECTOR MARINO NARVAEZ HENAO,31,31-079,31-079,PARTIDO LIBERAL COLOMBIANO,PARTIDO ADA,false,1398,3915,2.8004,3915,2256,0.5762,,,
concejo>asamblea,2015,2019,WILFRED TRUJILLO TRUJILLO,WILFRED TRUJILLO TRUJILLO,19,19-061,19-061,PARTIDO ALIANZA VERDE,PARTIDO CAMBIO RADICAL,false,1371,10036,7.3202,10036,5655,0.5635,,,
concejo>asamblea,2015,2019,DUVAN MURILLO GRAJALES,DUVAN MURILLO GRAJALES,24,24-025,24-025,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,1357,5858,4.3169,5858,2390,0.408,,,
concejo>asamblea,2015,2019,EDWIN HERNANDO RAMIREZ RODRIGUEZ,EDWIN HERNANDO RAMIREZ RODRIGUEZ,46,46-001,46-001,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,1339,5066,3.7834,5066,3355,0.6623,,,
concejo>asamblea,2015,2019,EVER JAVIER RICO ROYERO,EVER JAVIER RICO ROYERO,05,05-028,05-028,PARTIDO OPCIÓN CIUDADANA,PARTIDO LIBERAL COLOMBIANO,false,1327,26804,20.1989,26804,10136,0.3782,,,
concejo>asamblea,2015,2019,FRANCISCO CELIMO VALENCIA MARINEZ,FRANCISCO CELIMO VALENCIA MARINEZ,23,23-139,23-139,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,1321,9161,6.9349,9161,6089,0.6647,,,
concejo>asamblea,2015,2019,CARLOS ALBERTO BOLIVAR CORREDOR,CARLOS ALBERTO BOLIVAR CORREDOR,25,25-001,25-001,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",PARTIDO ALIANZA VERDE,false,1301,6172,4.744,6172,4902,0.7942,,,
concejo>asamblea,2015,2019,JONATAN ARMANDO MARTINEZ CASTIBLANCO,JONATAN ARMANDO MARTINEZ CASTIBLANCO,15,15-094,15-094,MOVIMIENTO MIRA,PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA,false,1271,1199,0.9434,1199,565,0.4712,,,
concejo>asamblea,2015,2019,OMAR ALVARO ALEXIS DIAZ CUELLAR,OMAR ALVARO ALEXIS DIAZ CUELLAR,19,19-001,19-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,1251,10967,8.7666,10967,3431,0.3128,,,
concejo>asamblea,2015,2019,DIOGENES ESCALANTE AGUIRRE,DIOGENES ESCALANTE AGUIRRE,15,15-247,15-247,MOVIMIENTO MIRA,PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA,false,1242,12900,10.3865,12900,2761,0.214,,,
concejo>asamblea,2015,2019,JOSE ALEJANDRO BUSTAMANTE,JOSE ALEJANDRO BUSTAMANTE,24,24-001,24-001,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,1207,3521,2.9171,3521,1885,0.5354,,,
concejo>asamblea,2015,2019,ANTONIO JOSE PERALTA SILVERA,ANTONIO JOSE PERALTA SILVERA,21,21-001,21-001,PARTIDO ALIANZA VERDE,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,false,1203,10619,8.8271,10619,5711,0.5378,,,
concejo>asamblea,2015,2019,ROBINSON FELIPE ACOSTA ORTEGA,ROBINSON FELIPE ACOSTA ORTEGA,11,11-001,11-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1168,8429,7.2166,8429,3730,0.4425,,,
concejo>asamblea,2015,2019,JESUS MARTIN ESTERILLA RUIZ,JESUS MARTIN ESTERILLA RUIZ,31,31-001,31-001,PARTIDO DE LA U,PARTIDO CAMBIO RADICAL,false,1165,1923,1.6506,1923,903,0.4696,,,
concejo>asamblea,2015,2019,JOSE LUIS RODRIGUEZ PINTO,JOSE LUIS RODRIGUEZ PINTO,44,44-001,44-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,1151,2920,2.5369,2920,1651,0.5654,,,
concejo>asamblea,2015,2019,GUSTAVO ADOLFO MORENO HURTADO,GUSTAVO ADOLFO MORENO HURTADO,27,27-019,27-019,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1131,4520,3.9965,4520,837,0.1852,,,
concejo>asamblea,2015,2019,WILMER ANDRADE LEAL LOPEZ,WILMER ANDRADE LEAL LOPEZ,46,46-001,46-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,1114,3278,2.9425,3278,2114,0.6449,,,
concejo>asamblea,2015,2019,JAIRO ENRIQUE CABANA FONSECA,JAIRO ENRIQUE CABANA FONSECA,07,07-001,07-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,1063,4692,4.4139,4692,2330,0.4966,,,
concejo>asamblea,2015,2019,OLIMPO GABRIEL NUNEZ DE ARMAS,OLIMPO GABRIEL NUNEZ DE ARMAS,48,48-001,48-001,PARTIDO OPCIÓN CIUDADANA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,false,1054,9089,8.6233,9089,5059,0.5566,,,
concejo>asamblea,2015,2019,MARTHA CECILIA ZUNIGA TAFUR,MARTHA CECILIA ZUNIGA TAFUR,31,31-001,31-001,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,1035,3519,3.4,3519,1891,0.5374,,,
concejo>asamblea,2015,2019,JUAN BURBANO GRANJA,JUAN BURBANO GRANJA,23,23-139,23-139,PARTIDO CAMBIO RADICAL,PARTIDO CONSERVADOR COLOMBIANO,false,1018,4085,4.0128,4085,2110,0.5165,,,
concejo>asamblea,2015,2019,MAURICIO DOMINGUEZ SUAREZ,MAURICIO DOMINGUEZ SUAREZ,27,27-091,27-091,PARTIDO OPCIÓN CIUDADANA,ALIANZA POR SANTANDER,false,1014,6166,6.0809,6166,3842,0.6231,,,
concejo>asamblea,2015,2019,ANGEL MIRO GARCIA,ANGEL MIRO GARCIA,27,27-160,27-160,PARTIDO DE LA U,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,999,4680,4.6847,4680,1355,0.2895,,,
concejo>asamblea,2015,2019,JUAN CAMILO MORALES RODRIGUEZ,JUAN CAMILO MORALES RODRIGUEZ,07,07-001,07-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,995,7740,7.7789,7740,3332,0.4305,,,
concejo>asamblea,2015,2019,CHRISTIAN RODRIGO PEREZ GUTIERREZ,CHRISTIAN RODRIGO PEREZ GUTIERREZ,46,46-001,46-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,989,3830,3.8726,3830,2742,0.7159,,,
concejo>asamblea,2015,2019,LUIS JOSE BRITO GUTIERREZ,LUIS JOSE BRITO GUTIERREZ,48,48-016,48-016,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,987,13886,14.0689,13886,9694,0.6981,,,
concejo>asamblea,2015,2019,LUCIO VIERA CUERO,LUCIO VIERA CUERO,31,31-019,31-019,PARTIDO LIBERAL COLOMBIANO,PARTIDO CENTRO DEMOCRATICO,false,960,4463,4.649,4463,2815,0.6307,,,
concejo>asamblea,2015,2019,VICTOR JULIO ARIZA LOAIZA,VICTOR JULIO ARIZA LOAIZA,29,29-001,29-001,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,DECENTES TOLIMA,false,954,5877,6.1604,5877,3743,0.6369,,,
concejo>asamblea,2015,2019,FABIAN FELIPE MORENO CARTAGENA,FABIAN FELIPE MORENO CARTAGENA,29,29-046,29-046,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,905,5756,6.3602,5756,3138,0.5452,,,
concejo>asamblea,2015,2019,ALFREDO HORACIO CORREA HIGUERA,ALFREDO HORACIO CORREA HIGUERA,07,07-079,07-079,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,904,4545,5.0277,4545,1855,0.4081,,,
concejo>asamblea,2015,2019,EDDY CECILIA ANDRADE LUNA,EDDY CECILIA ANDRADE LUNA,25,25-001,25-001,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,903,4292,4.753,4292,2416,0.5629,,,
concejo>asamblea,2015,2019,HEYDER ALEXANDER SILVA GARCIA,HEYDER ALEXANDER SILVA GARCIA,46,46-001,46-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,903,3820,4.2303,3820,3176,0.8314,,,
concejo>asamblea,2015,2019,JUAN CARLOS ROMO PEREZ,JUAN CARLOS ROMO PEREZ,48,48-010,48-010,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,894,2781,3.1107,2781,2131,0.7663,,,
concejo>asamblea,2015,2019,FREDY ELIAS CORREDOR ACEVEDO,FREDY ELIAS CORREDOR ACEVEDO,46,46-001,46-001,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,885,1598,1.8056,1598,1232,0.771,,,
concejo>asamblea,2015,2019,ROMAN HERNANDO ORTEGA HERNANDEZ,ROMAN HERNANDO ORTEGA HERNANDEZ,07,07-277,07-277,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,881,7976,9.0533,7976,4766,0.5975,,,
concejo>asamblea,2015,2019,JAMES RICHARD WIEDMAN AMAYA,JAMES RICHARD WIEDMAN AMAYA,31,31-001,31-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,870,1058,1.2161,1058,475,0.449,,,
concejo>asamblea,2015,2019,OVIDIO ARMANDO DAZA ZUNIGA,OVIDIO ARMANDO DAZA ZUNIGA,11,11-007,11-007,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,868,3450,3.9747,3450,2532,0.7339,,,
concejo>asamblea,2015,2019,VICTOR FERNANDO STANFORD VIVEROS,VICTOR FERNANDO STANFORD VIVEROS,23,23-139,23-139,PARTIDO CONSERVADOR COLOMBIANO,UNIDOS SI PODEMOS,false,852,3088,3.6244,3088,1945,0.6299,,,
concejo>asamblea,2015,2019,JORGE GONZALO BERNAL PARRA,JORGE GONZALO BERNAL PARRA,15,15-076,15-076,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,826,3167,3.8341,3167,1468,0.4635,,,
concejo>asamblea,2015,2019,LINA MARIA GARRIDO MARTIN,LINA MARIA GARRIDO MARTIN,40,40-001,40-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,823,2812,3.4168,2812,2158,0.7674,,,
concejo>asamblea,2015,2019,JONNY FERNANDO PORTILLA MONCAYO,JONNY FERNANDO PORTILLA MONCAYO,64,64-023,64-023,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,821,6837,8.3276,6837,4735,0.6926,,,
concejo>asamblea,2015,2019,EDY JOHANA BAYONA PORTILLO,EDY JOHANA BAYONA PORTILLO,12,12-075,12-075,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,819,6264,7.6484,6264,3958,0.6319,,,
concejo>asamblea,2015,2019,JULIAN PANIAGUA GRANADA,JULIAN PANIAGUA GRANADA,31,31-001,31-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,797,2904,3.6437,2904,1791,0.6167,,,
concejo>asamblea,2015,2019,OMAR HUMBERTO VILLAMIL MUNEVAR,OMAR HUMBERTO VILLAMIL MUNEVAR,07,07-067,07-067,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,779,4920,6.3158,4920,2711,0.551,,,
concejo>asamblea,2015,2019,ANCISAR MOSQUERA AULLON,ANCISAR MOSQUERA AULLON,44,44-001,44-001,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,770,2677,3.4766,2677,1957,0.731,,,
concejo>asamblea,2015,2019,HARRY DIAZ DURAN,HARRY DIAZ DURAN,27,27-001,27-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,750,3563,4.7507,3563,1164,0.3267,,,
concejo>asamblea,2015,2019,NORMAN DE JESUS QUINTERO GALLEGO,NORMAN DE JESUS QUINTERO GALLEGO,07,07-214,07-214,PARTIDO LIBERAL COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,false,712,2218,3.1152,2218,1266,0.5708,,,
concejo>asamblea,2015,2019,YULI PAUBLINA CORREA GUTIERREZ,YULI PAUBLINA CORREA GUTIERREZ,03,03-001,03-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,false,705,6334,8.9844,6334,4798,0.7575,,,
concejo>asamblea,2015,2019,DORIS RIANO DUARTE,DORIS RIANO DUARTE,15,15-088,15-088,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA,false,689,4580,6.6473,4580,1829,0.3993,,,
concejo>asamblea,2015,2019,LEYDI MARCELA RODRIGUEZ CRUZ,LEYDI MARCELA RODRIGUEZ CRUZ,15,15-094,15-094,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,684,2155,3.1506,2155,121,0.0561,,,
concejo>asamblea,2015,2019,WILKINS FERNANDO CHAPARRO CUERVO,WILKINS FERNANDO CHAPARRO CUERVO,07,07-277,07-277,PARTIDO OPCIÓN CIUDADANA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,674,2770,4.1098,2770,1031,0.3722,,,
concejo>asamblea,2015,2019,MIGUEL ESTEBAN ARCINIEGAS TALERO,MIGUEL ESTEBAN ARCINIEGAS TALERO,40,40-010,40-010,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,673,2754,4.0921,2754,2146,0.7792,,,
concejo>asamblea,2015,2019,OSCAR YAMITH VANEGAS PINEROS,OSCAR YAMITH VANEGAS PINEROS,54,54-001,54-001,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,660,1857,2.8136,1857,1597,0.86,,,
concejo>asamblea,2015,2019,PABLO JOSE YEPES RUDAS,PABLO JOSE YEPES RUDAS,03,03-022,03-022,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CENTRO DEMOCRATICO,false,646,7151,11.0697,7151,1719,0.2404,,,
concejo>asamblea,2015,2019,VICTOR HUGO TAMAYO URREA,VICTOR HUGO TAMAYO URREA,46,46-001,46-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,645,3733,5.7876,3733,2646,0.7088,,,
concejo>asamblea,2015,2019,LUIS EDUARDO CABRERA RODRIGUEZ,LUIS EDUARDO CABRERA RODRIGUEZ,44,44-001,44-001,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,639,1437,2.2488,1437,848,0.5901,,,
concejo>asamblea,2015,2019,BENANCIO MORALES ZUNIGA,BENANCIO MORALES ZUNIGA,01,01-280,01-280,UVA - EL AVAL DEL PUEBLO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,630,1001,1.5889,1001,406,0.4056,,,
concejo>asamblea,2015,2019,MANUEL RICARDO MESA TRUJILLO,MANUEL RICARDO MESA TRUJILLO,07,07-277,07-277,PARTIDO ALIANZA VERDE,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,630,4070,6.4603,4070,1553,0.3816,,,
concejo>asamblea,2015,2019,CESAR ALIRIO ROJAS JARAMILLO,CESAR ALIRIO ROJAS JARAMILLO,15,15-088,15-088,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,622,13958,22.4405,13958,2210,0.1583,,,
concejo>asamblea,2015,2019,RUBER ORTIZ OLARTE,RUBER ORTIZ OLARTE,52,52-035,52-035,PARTIDO DE LA U,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,611,1877,3.072,1877,1128,0.601,,,
concejo>asamblea,2015,2019,VICTOR TOMAS ROSADO QUINTERO,VICTOR TOMAS ROSADO QUINTERO,12,12-001,12-001,PARTIDO DE LA U,PARTIDO CONSERVADOR COLOMBIANO,false,605,1589,2.6264,1589,884,0.5563,,,
concejo>asamblea,2015,2019,JESUS DANIEL RODRIGUEZ RIVEROS,JESUS DANIEL RODRIGUEZ RIVEROS,40,40-001,40-001,PARTIDO OPCIÓN CIUDADANA,PARTIDO CENTRO DEMOCRATICO,false,598,659,1.102,659,451,0.6844,,,
concejo>asamblea,2015,2019,DUVAN DAVID MOZO ECHEVERRIA,DUVAN DAVID MOZO ECHEVERRIA,01,01-035,01-035,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,597,11066,18.536,11066,5141,0.4646,,,
concejo>asamblea,2015,2019,JAHN CARLOS MARTINEZ VILLAMIZAR,JAHN CARLOS MARTINEZ VILLAMIZAR,40,40-005,40-005,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,ALTERNATIVA ARAUCANA,false,597,1351,2.263,1351,1096,0.8113,,,
concejo>asamblea,2015,2019,JAVIER REYNALDO PEREZ BERMUDEZ,JAVIER REYNALDO PEREZ BERMUDEZ,27,27-091,27-091,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,595,5824,9.7882,5824,2756,0.4732,,,
concejo>asamblea,2015,2019,ALEXI ALEXANDER ALVAREZ ZAMBRANO,ALEXI ALEXANDER ALVAREZ ZAMBRANO,40,40-001,40-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,592,1020,1.723,1020,704,0.6902,,,
concejo>asamblea,2015,2019,ARIES WEST ROWE MATEUS,ARIES WEST ROWE MATEUS,01,01-166,01-166,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,589,5394,9.1579,5394,1455,0.2697,,,
concejo>asamblea,2015,2019,ELIUD SUAREZ DAZA,ELIUD SUAREZ DAZA,40,40-005,40-005,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,585,1607,2.747,1607,1009,0.6279,,,
concejo>asamblea,2015,2019,NANCY FRANCO NAVARRETE,NANCY FRANCO NAVARRETE,52,52-010,52-010,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,false,575,4699,8.1722,4699,2071,0.4407,,,
concejo>asamblea,2015,2019,VICTOR ANDRES ARMERO HERNANDEZ,VICTOR ANDRES ARMERO HERNANDEZ,11,11-005,11-005,PARTIDO LIBERAL COLOMBIANO,PARTIDO ALIANZA VERDE,false,572,9568,16.7273,9568,3619,0.3782,,,
concejo>asamblea,2015,2019,RAYZA ALEJANDRA AHUMADA OCHOA,RAYZA ALEJANDRA AHUMADA OCHOA,05,05-118,05-118,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,571,5993,10.4956,5993,2039,0.3402,,,
